order_id,date,product,category,purchase_price,sale_price,profit,quantity,order_status,delivery_date,delivery_time_(days),delivery_cost,revenue,salesperson,customer_name,gender,age,age_group,state,country
1171,2022-01-18,Refrigerator,Appliances,61,95,641,19,Delivered,2022-01-22,4,5,646,Emily Lizz,Kathryn Whitaker,Male,19,Young,Atlanta,United States
1172,2022-12-24,TV,Electronics,56,86,177,6,Delivered,2022-12-30,6,3,180,Chris Jordan,Jeffrey Richardson,Male,65,Senior,Chicago,United States
1173,2022-10-07,Washing Machine,Appliances,72,109,662,18,Delivered,2022-10-10,3,4,666,Chris Jordan,Mallory Collins,Male,63,Senior,San Francisco,United States
1174,2022-02-13,Jeans,Clothing,92,104,560,47,Delivered,2022-02-19,6,4,564,Emily Lizz,Jennifer Diaz,Male,17,Young,Seattle,United States
1175,2022-12-24,T-shirt,Clothing,21,42,733,35,Delivered,2022-12-25,1,2,735,Lisa Rizi,Justin Shaffer,Male,23,Young,Houston,United States
1176,2022-04-28,Sandles,Footwear,34,54,396,20,Delivered,2022-05-02,2,4,400,Emily Lizz,Christopher Lee,Male,23,Young,Chicago,United States
1177,2022-11-09,Refrigerator,Appliances,49,65,622,39,Delivered,2022-11-14,5,2,624,Chris Jordan,Jason Baxter,Male,61,Senior,Atlanta,United States
1178,2022-07-18,Refrigerator,Appliances,34,69,976,28,Delivered,2022-07-22,4,4,980,Lisa Rizi,Charles Hughes,Male,24,Young,"Washington, D.C.",United States
1179,2022-01-24,Sandles,Footwear,51,74,366,16,Delivered,2022-01-31,2,2,368,David Willy,Terry Hobbs,Male,44,Middle Age,Chicago,United States
1180,2022-06-11,TV,Electronics,54,71,522,31,Delivered,2022-06-13,2,5,527,Arnold Fazer,Laura Anthony,Male,51,Senior,Miami,United States
1181,2022-06-22,Laptop,Electronics,31,64,656,20,Delivered,2022-06-27,5,4,660,Lisa Rizi,Alexander Chen,Male,37,Middle Age,New York,United States
1182,2022-09-04,Laptop,Electronics,39,64,873,35,Delivered,2022-09-09,5,2,875,Lisa Rizi,David Clarke,Male,50,Middle Age,Miami,United States
1183,2022-01-14,Laptop,Electronics,56,77,984,47,Delivered,2022-01-15,1,3,987,Lisa Rizi,Daniel Love,Male,17,Young,Chicago,United States
1184,2022-07-24,Smartphone,Electronics,78,113,1011,29,Delivered,2022-07-31,7,4,1015,Arnold Fazer,Kaitlyn Sherman,Male,41,Middle Age,Seattle,United States
1185,2022-10-15,Watch,Accessories,72,103,1145,37,Delivered,2022-10-22,7,2,1147,Emily Lizz,Aaron Martin,Male,48,Middle Age,New York,United States
1186,2022-08-13,Washing Machine,Appliances,51,81,1198,40,Delivered,2022-08-14,1,2,1200,Chris Jordan,Lisa Mitchell,Male,29,Young,Atlanta,United States
1187,2022-05-31,Jeans,Clothing,29,68,465,12,Delivered,2022-06-07,7,3,468,Chris Jordan,Randy Atkinson,Male,30,Young,Atlanta,United States
1188,2022-05-03,TV,Electronics,89,122,556,17,Delivered,2022-05-05,2,5,561,Emily Lizz,Alicia Lucero,Male,36,Middle Age,Chicago,United States
1189,2022-11-29,Jeans,Clothing,55,81,1192,46,Delivered,2022-12-01,2,4,1196,Emily Lizz,John Molina,Male,17,Young,Chicago,United States
1190,2022-12-09,TV,Electronics,74,90,379,24,Delivered,2022-12-12,3,5,384,Emily Lizz,Mr. Michael Gregory,Male,31,Middle Age,Seattle,United States
1191,2022-11-02,Refrigerator,Appliances,23,61,1328,35,Delivered,2022-11-09,7,2,1330,Lisa Rizi,Barbara Nelson,Male,33,Middle Age,New York,United States
1192,2022-09-07,Jeans,Clothing,70,94,165,7,Delivered,2022-09-09,2,3,168,Chris Jordan,Wendy Berg,Male,50,Middle Age,Chicago,United States
1193,2022-11-05,Laptop,Electronics,95,112,828,49,Delivered,2022-11-09,4,5,833,Lisa Rizi,Alison Benton,Male,36,Middle Age,"Washington, D.C.",United States
1194,2022-07-29,Smartphone,Electronics,96,109,138,11,Delivered,2022-07-30,1,5,143,Lisa Rizi,Stephanie Pope,Male,48,Middle Age,Seattle,United States
1195,2022-11-28,Sandles,Footwear,31,54,1146,50,Delivered,2022-12-01,3,4,1150,Lisa Rizi,Kenneth Robinson,Male,42,Middle Age,Seattle,United States
1196,2022-10-09,Laptop,Electronics,38,64,804,31,Delivered,2022-10-16,7,2,806,Lisa Rizi,Sherri Coleman,Male,44,Middle Age,"Washington, D.C.",United States
1197,2022-05-14,TV,Electronics,57,79,832,38,Delivered,2022-05-18,4,4,836,David Willy,Shari Anthony,Male,26,Young,"Washington, D.C.",United States
1198,2022-04-14,Sandles,Footwear,66,83,32,2,Delivered,2022-04-19,2,2,34,David Willy,Whitney Ali,Male,23,Young,"Washington, D.C.",United States
1199,2022-08-03,Watch,Accessories,59,78,262,14,Delivered,2022-08-07,4,4,266,Lisa Rizi,Lori French,Male,43,Middle Age,Boston,United States
1200,2022-10-15,Smartphone,Electronics,80,100,35,2,Delivered,2022-10-19,4,5,40,Chris Jordan,Stacey Escobar,Male,40,Middle Age,Houston,United States
1201,2022-08-08,Sneakers,Footwear,60,93,1546,47,Delivered,2022-08-15,7,5,1551,Arnold Fazer,Jessica Howard,Male,32,Middle Age,"Washington, D.C.",United States
1202,2022-09-30,Smartphone,Electronics,45,84,1285,33,Delivered,2022-10-06,6,2,1287,David Willy,Stephanie Harvey,Male,46,Middle Age,Boston,United States
1203,2022-06-15,Sneakers,Footwear,100,140,1758,44,Delivered,2022-06-21,6,2,1760,Chris Jordan,Lance Robinson,Male,63,Senior,Houston,United States
1204,2022-02-09,T-shirt,Clothing,87,112,998,40,Delivered,2022-02-15,1,2,1000,Chris Jordan,Roger Sullivan,Male,25,Young,Houston,United States
1205,2022-10-16,Refrigerator,Appliances,53,68,673,45,Delivered,2022-10-19,3,2,675,David Willy,Joshua Lee,Male,53,Senior,San Francisco,United States
1206,2022-11-17,Sneakers,Footwear,69,82,372,29,Delivered,2022-11-21,4,5,377,Emily Lizz,Jennifer Dickson,Male,48,Middle Age,Chicago,United States
1207,2022-01-17,Watch,Accessories,74,86,406,34,Delivered,2022-01-22,5,2,408,Arnold Fazer,Frederick Myers,Male,33,Middle Age,New York,United States
1208,2022-03-24,Laptop,Electronics,62,90,1256,45,Delivered,2022-03-30,6,4,1260,Arnold Fazer,Timothy King,Male,31,Middle Age,Chicago,United States
1209,2022-01-18,Jeans,Clothing,38,56,807,45,Delivered,2022-01-21,3,3,810,Chris Jordan,Sally Nunez,Male,26,Young,Atlanta,United States
1210,2022-09-06,Sandles,Footwear,56,72,590,37,Delivered,2022-09-12,2,2,592,David Willy,Jordan Clark,Male,64,Senior,Chicago,United States
1211,2022-05-11,Refrigerator,Appliances,33,62,256,9,Delivered,2022-05-17,6,5,261,David Willy,Lisa Ingram,Male,50,Middle Age,Houston,United States
1212,2022-10-12,Sandles,Footwear,81,95,276,20,Delivered,2022-10-14,2,4,280,Lisa Rizi,Casey Wheeler,Male,44,Middle Age,Boston,United States
1213,2022-10-29,Smartphone,Electronics,49,89,1238,31,Delivered,2022-10-30,1,2,1240,Arnold Fazer,Wendy Brady,Male,23,Young,"Washington, D.C.",United States
1214,2022-03-24,Watch,Accessories,48,58,87,9,Delivered,2022-03-27,3,3,90,David Willy,Vanessa Patel,Male,57,Senior,Boston,United States
1215,2022-08-28,Laptop,Electronics,88,101,347,27,Delivered,2022-08-29,1,4,351,Arnold Fazer,David Fleming,Male,33,Middle Age,Atlanta,United States
1216,2022-11-23,Sneakers,Footwear,40,70,866,29,Delivered,2022-11-25,2,4,870,David Willy,Darlene Gonzalez,Male,32,Middle Age,Los Angeles,United States
1217,2022-02-16,T-shirt,Clothing,56,92,1293,36,Delivered,2022-02-19,1,3,1296,Emily Lizz,Dean Berg,Male,59,Senior,New York,United States
1218,2022-09-24,Smartphone,Electronics,22,59,329,9,Delivered,2022-09-25,1,4,333,Lisa Rizi,William Davis,Male,52,Senior,Atlanta,United States
1219,2022-05-16,Jeans,Clothing,93,122,810,28,Delivered,2022-05-20,4,2,812,Lisa Rizi,Craig Murray,Male,46,Middle Age,Chicago,United States
1220,2022-08-03,Jeans,Clothing,44,63,359,19,Delivered,2022-08-05,2,2,361,David Willy,Ana Clarke,Male,58,Senior,San Francisco,United States
1221,2022-04-06,Jeans,Clothing,94,114,658,33,Delivered,2022-04-12,6,2,660,Emily Lizz,Aaron Sullivan,Male,42,Middle Age,Atlanta,United States
1222,2022-05-30,TV,Electronics,31,71,0,5,Cancelled,2022-06-04,5,5,0,Lisa Rizi,Jonathan Washington,Male,45,Middle Age,Miami,United States
1223,2022-05-25,Refrigerator,Appliances,70,96,284,11,Delivered,2022-05-29,4,2,286,Chris Jordan,Tracy Randall,Male,33,Middle Age,Boston,United States
1224,2022-02-08,Jeans,Clothing,80,91,162,15,Delivered,2022-02-14,6,3,165,David Willy,Theodore Casey,Male,50,Middle Age,"Washington, D.C.",United States
1225,2022-04-26,Sneakers,Footwear,81,117,466,13,Delivered,2022-04-30,4,2,468,Chris Jordan,Amanda Young,Male,54,Senior,Houston,United States
1226,2022-02-18,T-shirt,Clothing,29,50,480,23,Delivered,2022-02-20,1,3,483,Lisa Rizi,Kyle Jacobs,Male,62,Senior,Seattle,United States
1227,2022-10-11,Sandles,Footwear,96,132,1400,39,Delivered,2022-10-13,2,4,1404,Chris Jordan,Nicholas Abbott,Male,40,Middle Age,Houston,United States
1228,2022-06-12,Jeans,Clothing,98,108,436,44,Delivered,2022-06-14,2,4,440,Arnold Fazer,Robert Lewis,Male,64,Senior,Boston,United States
1229,2022-07-11,Watch,Accessories,34,72,72,2,Delivered,2022-07-14,3,4,76,Chris Jordan,Alyssa Mcmillan,Male,29,Young,"Washington, D.C.",United States
1230,2022-04-25,TV,Electronics,75,86,270,25,Delivered,2022-05-02,7,5,275,Emily Lizz,Corey Gonzalez,Male,56,Senior,Atlanta,United States
1231,2022-09-05,TV,Electronics,51,65,221,16,Delivered,2022-09-09,4,3,224,Lisa Rizi,Kevin Thomas,Male,64,Senior,Seattle,United States
1232,2022-10-24,Sneakers,Footwear,97,137,796,20,Delivered,2022-10-30,6,4,800,Arnold Fazer,William Campbell,Male,57,Senior,Chicago,United States
1233,2022-04-20,TV,Electronics,39,68,140,5,Delivered,2022-04-22,2,5,145,David Willy,Samantha Henson,Male,64,Senior,Boston,United States
1234,2022-08-07,Refrigerator,Appliances,21,38,593,35,Delivered,2022-08-10,3,2,595,Lisa Rizi,Adriana George,Male,39,Middle Age,Seattle,United States
1235,2022-01-15,Laptop,Electronics,24,42,645,36,Delivered,2022-01-21,6,3,648,Arnold Fazer,Lindsay Sharp,Male,40,Middle Age,"Washington, D.C.",United States
1236,2022-04-30,Jeans,Clothing,43,78,1045,30,Delivered,2022-05-07,7,5,1050,Arnold Fazer,Karina Villegas,Male,48,Middle Age,San Francisco,United States
1237,2022-12-19,Laptop,Electronics,37,60,271,12,Delivered,2022-12-26,7,5,276,Emily Lizz,Benjamin Boone,Male,43,Middle Age,San Francisco,United States
1238,2022-12-21,TV,Electronics,100,125,573,23,Delivered,2022-12-26,5,2,575,Emily Lizz,Reginald Harrison,Male,16,Young,Atlanta,United States
1239,2022-10-03,Washing Machine,Appliances,21,43,1008,46,Delivered,2022-10-06,3,4,1012,Chris Jordan,Helen Jarvis,Male,27,Young,Los Angeles,United States
1240,2022-10-12,Washing Machine,Appliances,74,88,278,20,Delivered,2022-10-19,7,2,280,Chris Jordan,Cassandra Wu,Male,24,Young,Seattle,United States
1241,2022-09-12,TV,Electronics,62,94,1468,46,Delivered,2022-09-15,3,4,1472,Chris Jordan,Karen Martinez,Male,44,Middle Age,Seattle,United States
1242,2022-05-09,Washing Machine,Appliances,77,87,126,13,Delivered,2022-05-15,6,4,130,Arnold Fazer,Brandy Kim,Male,31,Middle Age,Miami,United States
1243,2022-06-03,TV,Electronics,68,92,214,9,Delivered,2022-06-04,1,2,216,Lisa Rizi,John Anderson,Male,56,Senior,Los Angeles,United States
1244,2022-07-22,T-shirt,Clothing,24,42,645,36,Delivered,2022-07-27,1,3,648,Emily Lizz,Shawn Hughes,Male,45,Middle Age,Miami,United States
1245,2022-01-15,Smartphone,Electronics,23,61,1401,37,Delivered,2022-01-21,6,5,1406,Chris Jordan,Cristina Dorsey,Male,58,Senior,San Francisco,United States
1246,2022-12-22,Laptop,Electronics,43,79,1653,46,Delivered,2022-12-28,6,3,1656,Lisa Rizi,Thomas King,Male,57,Senior,Los Angeles,United States
1247,2022-07-01,Washing Machine,Appliances,43,59,444,28,Delivered,2022-07-02,1,4,448,Chris Jordan,Victor Meyer,Male,54,Senior,Atlanta,United States
1248,2022-11-19,Washing Machine,Appliances,84,102,322,18,Delivered,2022-11-25,6,2,324,Lisa Rizi,Andrew Howard,Male,62,Senior,Seattle,United States
1249,2022-03-14,Washing Machine,Appliances,96,133,1846,50,Delivered,2022-03-21,7,4,1850,David Willy,Blake Peters,Male,21,Young,Houston,United States
1250,2022-10-14,TV,Electronics,71,87,268,17,Delivered,2022-10-17,3,4,272,Chris Jordan,Timothy Newton,Male,19,Young,Atlanta,United States
1251,2022-10-10,Sneakers,Footwear,20,48,1339,48,Delivered,2022-10-17,7,5,1344,Lisa Rizi,Yvonne Wright,Male,47,Middle Age,Seattle,United States
1252,2022-02-23,Watch,Accessories,38,59,206,10,Delivered,2022-02-24,1,4,210,Lisa Rizi,Shannon Harmon,Male,64,Senior,San Francisco,United States
1253,2022-07-06,Watch,Accessories,57,80,1147,50,Delivered,2022-07-07,1,3,1150,Emily Lizz,Kent Berger,Male,38,Middle Age,San Francisco,United States
1254,2022-01-27,Washing Machine,Appliances,29,41,405,34,Delivered,2022-02-01,5,3,408,Chris Jordan,Craig Sanders,Male,54,Senior,San Francisco,United States
1255,2022-12-14,Refrigerator,Appliances,83,109,360,14,Delivered,2022-12-19,5,4,364,Chris Jordan,Gregory Smith,Male,34,Middle Age,Houston,United States
1256,2022-01-26,Jeans,Clothing,90,116,958,37,Delivered,2022-02-01,6,4,962,Lisa Rizi,Ashley Cunningham,Male,52,Senior,San Francisco,United States
1257,2022-06-17,Watch,Accessories,44,57,541,42,Delivered,2022-06-24,7,5,546,Lisa Rizi,Shane Ward,Male,26,Young,Seattle,United States
1258,2022-11-13,Watch,Accessories,61,71,417,42,Delivered,2022-11-17,4,3,420,Emily Lizz,Kevin Page,Male,18,Young,New York,United States
1259,2022-05-09,Sandles,Footwear,25,54,781,27,Delivered,2022-05-10,1,2,783,David Willy,Jennifer Avery,Male,56,Senior,New York,United States
1260,2022-11-14,Jeans,Clothing,79,103,1172,49,Delivered,2022-11-20,6,4,1176,Emily Lizz,Scott Moore,Male,39,Middle Age,Chicago,United States
1261,2022-04-12,Sneakers,Footwear,44,55,326,30,Delivered,2022-04-14,2,4,330,Emily Lizz,Roy Sanchez,Male,37,Middle Age,Los Angeles,United States
1262,2022-01-20,Washing Machine,Appliances,97,124,1049,39,Delivered,2022-01-24,4,4,1053,Emily Lizz,Nathan Hill,Male,36,Middle Age,Boston,United States
1263,2022-02-17,Laptop,Electronics,65,97,1212,38,Delivered,2022-02-20,3,4,1216,Chris Jordan,Kimberly Martin,Male,36,Middle Age,Atlanta,United States
1264,2022-09-23,TV,Electronics,78,117,1399,36,Delivered,2022-09-26,3,5,1404,Arnold Fazer,Bobby Brown,Male,55,Senior,Atlanta,United States
1265,2022-05-29,Sneakers,Footwear,89,110,669,32,Delivered,2022-06-02,4,3,672,Lisa Rizi,Scott Wilson,Male,31,Middle Age,Miami,United States
1266,2022-03-17,Refrigerator,Appliances,27,62,908,26,Delivered,2022-03-19,2,2,910,Chris Jordan,Valerie Reed,Male,42,Middle Age,"Washington, D.C.",United States
1267,2022-01-26,Washing Machine,Appliances,80,96,92,6,Delivered,2022-01-29,3,4,96,Emily Lizz,Jennifer Suarez,Male,18,Young,"Washington, D.C.",United States
1268,2022-05-27,Washing Machine,Appliances,84,124,1836,46,Delivered,2022-06-02,6,4,1840,David Willy,Jennifer Moran,Male,63,Senior,New York,United States
1269,2022-03-28,Washing Machine,Appliances,89,128,1243,32,Delivered,2022-03-30,2,5,1248,Chris Jordan,Steven Smith,Male,18,Young,Atlanta,United States
1270,2022-02-08,Laptop,Electronics,77,110,589,18,Delivered,2022-02-10,2,5,594,Arnold Fazer,Yvonne York,Male,22,Young,Houston,United States
1271,2022-04-06,Smartphone,Electronics,45,85,436,11,Delivered,2022-04-12,6,4,440,Lisa Rizi,Stacy Kaiser,Male,60,Senior,Houston,United States
1272,2022-04-19,T-shirt,Clothing,49,66,14,1,Delivered,2022-04-23,1,3,17,Emily Lizz,Mr. Christopher Brown,Male,26,Young,Atlanta,United States
1273,2022-07-03,T-shirt,Clothing,37,52,508,34,Delivered,2022-07-09,1,2,510,Arnold Fazer,Jennifer Cruz,Male,17,Young,Houston,United States
1274,2022-07-31,Jeans,Clothing,34,46,177,15,Delivered,2022-08-06,6,3,180,Emily Lizz,Tracey Cunningham,Male,53,Senior,Atlanta,United States
1275,2022-11-20,Smartphone,Electronics,40,50,275,28,Delivered,2022-11-26,6,5,280,Emily Lizz,Monica Pittman,Male,29,Young,Boston,United States
1276,2022-01-22,Refrigerator,Appliances,99,110,96,9,Delivered,2022-01-27,5,3,99,Lisa Rizi,Megan Atkins,Male,19,Young,Atlanta,United States
1277,2022-01-20,Watch,Accessories,79,107,360,13,Delivered,2022-01-27,7,4,364,Arnold Fazer,Deborah Martin,Male,60,Senior,Boston,United States
1278,2022-09-10,TV,Electronics,95,122,916,34,Delivered,2022-09-13,3,2,918,Chris Jordan,Annette Chavez,Male,18,Young,New York,United States
1279,2022-04-27,Laptop,Electronics,88,100,20,2,Delivered,2022-05-04,7,4,24,Chris Jordan,Jennifer Murray,Male,16,Young,Seattle,United States
1280,2022-05-30,Smartphone,Electronics,92,123,709,23,Delivered,2022-06-02,3,4,713,Emily Lizz,Katelyn Rogers,Male,65,Senior,Chicago,United States
1281,2022-02-16,Watch,Accessories,42,82,597,15,Delivered,2022-02-21,5,3,600,Arnold Fazer,Andrea Hayes,Male,55,Senior,"Washington, D.C.",United States
1282,2022-10-14,TV,Electronics,62,92,1468,49,Delivered,2022-10-20,6,2,1470,Lisa Rizi,Megan Parker,Male,20,Young,Miami,United States
1283,2022-09-08,T-shirt,Clothing,86,115,867,30,Delivered,2022-09-14,1,3,870,Lisa Rizi,Michael Stewart,Male,48,Middle Age,"Washington, D.C.",United States
1284,2022-10-06,Watch,Accessories,62,94,862,27,Delivered,2022-10-12,6,2,864,Chris Jordan,Dr. Mathew Cain,Male,21,Young,Boston,United States
1285,2022-04-16,Watch,Accessories,78,100,1008,46,Delivered,2022-04-22,6,4,1012,Emily Lizz,Richard Brennan,Male,28,Young,Houston,United States
1286,2022-07-18,TV,Electronics,70,101,1173,38,Delivered,2022-07-25,7,5,1178,Chris Jordan,Zachary Underwood,Male,35,Middle Age,San Francisco,United States
1287,2022-08-16,Smartphone,Electronics,53,77,285,12,Delivered,2022-08-17,1,3,288,Lisa Rizi,Matthew Erickson,Male,45,Middle Age,Houston,United States
1288,2022-06-04,Watch,Accessories,25,44,188,10,Delivered,2022-06-11,7,2,190,Arnold Fazer,Alexis Kelly,Male,25,Young,Houston,United States
1289,2022-08-02,Watch,Accessories,60,87,1184,44,Delivered,2022-08-08,6,4,1188,Chris Jordan,Albert Smith,Male,24,Young,Los Angeles,United States
1290,2022-12-03,Watch,Accessories,67,95,1145,41,Delivered,2022-12-08,5,3,1148,Arnold Fazer,Mark Ball,Male,21,Young,Seattle,United States
1291,2022-03-25,Sandles,Footwear,93,111,284,16,Delivered,2022-03-31,2,4,288,David Willy,Jason Stevens,Male,27,Young,"Washington, D.C.",United States
1292,2022-02-02,TV,Electronics,20,48,1061,38,Delivered,2022-02-07,5,3,1064,David Willy,Allen Martin,Male,29,Young,Atlanta,United States
1293,2022-12-18,TV,Electronics,99,110,19,2,Delivered,2022-12-20,2,3,22,David Willy,Mark Beard,Male,58,Senior,Atlanta,United States
1294,2022-02-07,Washing Machine,Appliances,95,128,755,23,Delivered,2022-02-09,2,4,759,Arnold Fazer,Julie Smith,Male,37,Middle Age,"Washington, D.C.",United States
1295,2022-01-23,Washing Machine,Appliances,96,118,812,37,Delivered,2022-01-25,2,2,814,Emily Lizz,Elizabeth Russell,Male,20,Young,San Francisco,United States
1296,2022-09-27,Jeans,Clothing,46,75,1418,49,Delivered,2022-09-28,1,3,1421,Lisa Rizi,Jessica Flowers,Male,24,Young,Seattle,United States
1297,2022-07-28,Watch,Accessories,75,97,105,5,Delivered,2022-08-01,4,5,110,Chris Jordan,Susan Lutz,Male,22,Young,Chicago,United States
1298,2022-03-13,Washing Machine,Appliances,89,119,1166,39,Delivered,2022-03-17,4,4,1170,Lisa Rizi,Linda Burke,Male,44,Middle Age,San Francisco,United States
1299,2022-01-13,Watch,Accessories,99,123,475,20,Delivered,2022-01-17,4,5,480,David Willy,Alexandra Rowe,Male,43,Middle Age,Atlanta,United States
1300,2022-04-02,TV,Electronics,89,114,647,26,Delivered,2022-04-07,5,3,650,Lisa Rizi,Katelyn Scott,Male,39,Middle Age,Seattle,United States
1301,2022-02-25,Laptop,Electronics,23,41,430,24,Delivered,2022-03-03,6,2,432,David Willy,Carrie Vaughn,Male,27,Young,Chicago,United States
1302,2022-11-13,T-shirt,Clothing,42,63,607,29,Delivered,2022-11-18,1,2,609,Arnold Fazer,Katie Williams,Male,42,Middle Age,New York,United States
1303,2022-09-05,Sneakers,Footwear,82,101,585,31,Delivered,2022-09-10,5,4,589,Arnold Fazer,Diana Sosa,Male,52,Senior,Atlanta,United States
1304,2022-02-12,Laptop,Electronics,88,98,85,9,Delivered,2022-02-18,6,5,90,Arnold Fazer,Jessica Chapman,Male,34,Middle Age,San Francisco,United States
1305,2022-09-06,Laptop,Electronics,74,84,368,37,Delivered,2022-09-09,3,2,370,Arnold Fazer,David Rodriguez,Male,43,Middle Age,San Francisco,United States
1306,2022-07-03,Laptop,Electronics,80,108,305,11,Delivered,2022-07-04,1,3,308,Chris Jordan,Rachel Campbell,Male,47,Middle Age,Houston,United States
1307,2022-01-11,Smartphone,Electronics,21,58,997,27,Delivered,2022-01-17,6,2,999,Lisa Rizi,Leslie Reid,Male,17,Young,New York,United States
1308,2022-04-17,Refrigerator,Appliances,100,120,115,6,Delivered,2022-04-20,3,5,120,Emily Lizz,Laurie Medina,Male,42,Middle Age,San Francisco,United States
1309,2022-12-19,Refrigerator,Appliances,62,87,821,33,Delivered,2022-12-24,5,4,825,Arnold Fazer,Judith Martinez,Male,46,Middle Age,Chicago,United States
1310,2022-07-29,Jeans,Clothing,35,46,108,10,Delivered,2022-07-31,2,2,110,Chris Jordan,Anna Ortega,Male,50,Middle Age,New York,United States
1311,2022-12-28,Refrigerator,Appliances,91,131,158,4,Delivered,2023-01-01,4,2,160,Chris Jordan,Courtney Chan,Male,50,Middle Age,Houston,United States
1312,2022-11-10,Smartphone,Electronics,62,76,23,2,Delivered,2022-11-12,2,5,28,David Willy,Charles Barber,Male,23,Young,"Washington, D.C.",United States
1313,2022-09-11,TV,Electronics,67,106,583,15,Delivered,2022-09-14,3,2,585,Arnold Fazer,Elizabeth Middleton,Male,16,Young,Atlanta,United States
1314,2022-01-16,T-shirt,Clothing,51,71,976,49,Delivered,2022-01-23,1,4,980,David Willy,Kathleen Hunt,Male,34,Middle Age,Miami,United States
1315,2022-11-18,Smartphone,Electronics,61,93,412,13,Delivered,2022-11-23,5,4,416,Chris Jordan,Michael Castro,Male,25,Young,New York,United States
1316,2022-01-21,Washing Machine,Appliances,50,78,276,10,Delivered,2022-01-24,3,4,280,Arnold Fazer,Debra Diaz,Male,43,Middle Age,Seattle,United States
1317,2022-12-09,Jeans,Clothing,45,63,177,10,Delivered,2022-12-15,6,3,180,David Willy,George Johnson,Male,48,Middle Age,Boston,United States
1318,2022-02-15,TV,Electronics,92,106,262,19,Delivered,2022-02-18,3,4,266,Chris Jordan,Linda Sanders,Male,34,Middle Age,Houston,United States
1319,2022-10-10,Jeans,Clothing,37,60,688,30,Delivered,2022-10-16,6,2,690,Arnold Fazer,Gary Duran,Male,23,Young,Seattle,United States
1320,2022-06-09,Refrigerator,Appliances,32,42,106,11,Delivered,2022-06-14,5,4,110,Chris Jordan,Eric Johnson,Male,63,Senior,Chicago,United States
1321,2022-09-10,Laptop,Electronics,47,82,1536,44,Delivered,2022-09-14,4,4,1540,Emily Lizz,Brian Arellano,Male,40,Middle Age,Atlanta,United States
1322,2022-06-21,Washing Machine,Appliances,33,72,973,25,Delivered,2022-06-28,7,2,975,Emily Lizz,Kenneth Hutchinson,Male,37,Middle Age,Houston,United States
1323,2022-10-03,Jeans,Clothing,98,114,764,48,Delivered,2022-10-10,7,4,768,Lisa Rizi,Kelly Rocha,Male,46,Middle Age,New York,United States
1324,2022-09-24,Jeans,Clothing,89,122,1119,34,Delivered,2022-09-28,4,3,1122,David Willy,Robert Kaufman,Male,46,Middle Age,Los Angeles,United States
1325,2022-07-05,T-shirt,Clothing,27,44,729,43,Delivered,2022-07-11,1,2,731,Arnold Fazer,Angela Williams,Male,29,Young,Atlanta,United States
1326,2022-04-24,TV,Electronics,67,97,386,13,Delivered,2022-04-27,3,4,390,Lisa Rizi,Matthew Munoz,Male,33,Middle Age,Houston,United States
1327,2022-06-17,TV,Electronics,98,116,752,42,Delivered,2022-06-19,2,4,756,David Willy,Xavier Perez MD,Male,41,Middle Age,Chicago,United States
1328,2022-04-20,Refrigerator,Appliances,48,65,539,32,Delivered,2022-04-27,7,5,544,David Willy,Carla Briggs,Male,60,Senior,Boston,United States
1329,2022-12-28,Jeans,Clothing,28,62,1321,39,Delivered,2023-01-02,5,5,1326,Lisa Rizi,Matthew Ramsey,Male,65,Senior,Houston,United States
1330,2022-06-01,T-shirt,Clothing,51,69,176,10,Delivered,2022-06-04,1,4,180,David Willy,Henry Mcguire,Male,31,Middle Age,Miami,United States
1331,2022-04-24,Washing Machine,Appliances,87,113,335,13,Delivered,2022-04-27,3,3,338,David Willy,Robin Rogers,Male,19,Young,San Francisco,United States
1332,2022-01-30,Jeans,Clothing,23,41,502,28,Delivered,2022-02-04,5,2,504,Arnold Fazer,Rebecca Gordon,Male,55,Senior,Seattle,United States
1333,2022-09-19,Sandles,Footwear,53,79,335,13,Delivered,2022-09-22,3,3,338,Arnold Fazer,Chad Spence,Male,49,Middle Age,San Francisco,United States
1334,2022-03-24,Refrigerator,Appliances,95,108,60,5,Delivered,2022-03-26,2,5,65,Arnold Fazer,Alyssa Carroll,Male,17,Young,Chicago,United States
1335,2022-11-21,TV,Electronics,41,75,1255,37,Delivered,2022-11-23,2,3,1258,Chris Jordan,Nathaniel Jefferson,Male,59,Senior,Chicago,United States
1336,2022-11-24,Laptop,Electronics,75,94,35,2,Delivered,2022-11-27,3,3,38,David Willy,Carolyn Martinez,Male,36,Middle Age,Chicago,United States
1337,2022-09-17,Washing Machine,Appliances,21,47,1036,40,Delivered,2022-09-20,3,4,1040,Emily Lizz,Kelly Daniels,Male,26,Young,Boston,United States
1338,2022-12-29,TV,Electronics,60,88,1396,50,Delivered,2023-01-02,4,4,1400,Arnold Fazer,Paige Cook,Male,47,Middle Age,Miami,United States
1339,2022-08-31,TV,Electronics,83,95,283,24,Delivered,2022-09-03,3,5,288,Lisa Rizi,John Avery,Male,64,Senior,Boston,United States
1340,2022-10-21,Sandles,Footwear,86,97,501,46,Delivered,2022-10-24,3,5,506,David Willy,David Allen,Male,41,Middle Age,Houston,United States
1341,2022-10-13,Sneakers,Footwear,67,102,488,14,Delivered,2022-10-15,2,2,490,Chris Jordan,Patricia Mckenzie,Male,17,Young,Atlanta,United States
